simout1,simout2,simout3,simout4,simout5,simout6,simout7,simout8
0.092,-0.9231535768859886,-0.0020858892164363294,-3.954046145119617e-05,1.3942792120349812e-09,-0.0001411338912469541,0.0,0.9231535768859886
0.093,-0.3703400098366023,-0.0024562292262729317,-4.1996690647474936e-05,1.7781347404674734e-09,-0.00015627838228170261,0.0,0.3703400098366023
0.094,0.3829309850365674,-0.002073298241236364,-4.406998886027568e-05,2.121516510018913e-09,-0.00016562102079270433,0.3829309850365674,0.0
0.095,-0.34727468717911525,-0.0024205729284154797,-4.6490561753184406e-05,2.536116779699757e-09,-0.00017128187580758614,0.0,0.34727468717911525
0.096,-0.9457260669023035,-0.0033662989953177833,-4.985686069954495e-05,3.110232954479396e-09,-0.0001705481831415961,0.0,0.9457260669023035
0.097,0.3443988387769146,-0.003021900156540869,-5.2878760819923085e-05,3.5777373241873e-09,-0.00015470543279229556,0.3443988387769146,0.0
0.098,-0.017780066007601958,-0.003039680222548471,-5.5918441001683104e-05,4.075700879947896e-09,-0.00016382103429631105,0.0,0.017780066007601958
0.099,-0.9853186299260253,-0.0040249988524744965,-5.9943439805386336e-05,4.7022857214916005e-09,-0.00015567329756859075,0.0,0.9853186299260253
0.1,0.28319176897529763,-0.0037418070834991986,-6.368524684873553e-05,5.250434582204986e-09,-0.00014649308487634356,0.28319176897529763,0.0
0.101,-0.5447880338965463,-0.004286595117395745,-6.797184192253722e-05,5.8617774720257915e-09,-0.00014261736300036677,0.0,0.5447880338965463
0.10200000000000001,0.7768659591193223,-0.0035097291582764224,-7.148157104422717e-05,6.368548942041607e-09,-0.0001443904782742829,0.7768659591193223,0.0
0.10300000000000001,0.023615716711036905,-0.0034861134415653857,-7.496768445380581e-05,6.840797595874659e-09,-0.00013546565916264746,0.023615716711036905,0.0
0.10400000000000001,-0.1639846773180602,-0.003650098118883446,-7.861778254117095e-05,7.3204743792206285e-09,-0.00013141476450867528,0.0,0.1639846773180602
0.105,0.2705240631444765,-0.0033795740557389696,-8.199735657543462e-05,7.701466175681924e-09,-0.00011273367323355952,0.2705240631444765,0.0
0.106,0.12659282662213633,-0.0032529812291168334,-8.525033778751203e-05,8.03441933727682e-09,-0.00010235323806852644,0.12659282662213633,0.0
0.107,-0.935669780273249,-0.004188651009390081,-8.943898877880724e-05,8.423760099712207e-09,-9.295134928243335e-05,0.0,0.935669780273249
0.108,0.605735988888602,-0.0035829150205014797,-9.302190378468494e-05,8.747475312021068e-09,-9.034967642184548e-05,0.605735988888602,0.0
0.109,0.04309346249599333,-0.0035398215580054863,-9.65617253337846e-05,8.998573064626077e-09,-7.09351442441266e-05,0.04309346249599333,0.0
0.11,-0.07474140318568367,-0.0036145629611911696,-0.00010017628828922467,9.202473422095298e-09,-5.641079150276215e-05,0.0,0.07474140318568367
0.111,0.2203641120923827,-0.003394198849098787,-0.00010357048713496073,9.353561178511674e-09,-4.451352533643906e-05,0.2203641120923827,0.0
0.112,-0.49592084505370737,-0.0038901196941524946,-0.00010746060682594413,9.510584581579536e-09,-4.036467138698461e-05,0.0,0.49592084505370737
0.113,0.3129171318332209,-0.003577202562319274,-0.00011103780938468212,9.67065318544394e-09,-4.474686605782832e-05,0.3129171318332209,0.0
0.114,0.6718326768388656,-0.002905369885480408,-0.00011394317926897429,9.753746795766838e-09,-2.8600010879676965e-05,0.6718326768388656,0.0
0.115,0.07135376053393028,-0.0028340161249464776,-0.0001167771953919485,9.859477261268063e-09,-3.7307644298512336e-05,0.07135376053393028,0.0
0.116,0.9219883246088136,-0.0019120278003376642,-0.00011868922319102442,9.928939161909575e-09,-3.63289177304451e-05,0.9219883246088136,0.0
0.117,0.590857486593706,-0.001321170313743958,-0.00012001039350383608,9.978572455986342e-09,-3.7567672821674996e-05,0.590857486593706,0.0
0.11800000000000001,-0.6158519199435644,-0.0019370222336875225,-0.0001219474157347758,1.0081747539210311e-08,-5.326479039754813e-05,0.0,0.6158519199435644
0.11900000000000001,0.24497243339729047,-0.001692049800290232,-0.00012363946553155285,1.0190784132107527e-08,-6.444053416984414e-05,0.24497243339729047,0.0
0.12,0.8665298879799552,-0.0008255199123102768,-0.00012446498544123596,1.0256644536953504e-08,-7.978051641604615e-05,0.8665298879799552,0.0
0.121,0.7175942131160042,-0.00010792569919427253,-0.00012457291114012397,1.0264775132465802e-08,-7.533512018628304e-05,0.7175942131160042,0.0
0.122,-0.2592035132273418,-0.00036712921242161437,-0.00012494004035128268,1.0295226750689329e-08,-8.294523352576992e-05,0.0,0.2592035132273418
0.123,0.03358283902214221,-0.00033354637339947214,-0.000125273586724007,1.0316449425876402e-08,-6.362736007318589e-05,0.03358283902214221,0.0
0.124,-0.1788331587527079,-0.00051237953215218,-0.0001257859662551693,1.034829863595331e-08,-6.215941133253093e-05,0.0,0.1788331587527079
0.125,-0.6235329973589623,-0.0011359125295111424,-0.00012692187878126878,1.0436336810220627e-08,-7.750436065120747e-05,0.0,0.6235329973589623
0.126,0.7377370330084827,-0.0003981754965026596,-0.00012732005427687487,1.0463057234942012e-08,-6.710715495086336e-05,0.7377370330084827,0.0
0.127,0.00879364233836033,-0.0003893818541642993,-0.00012770943613013086,1.0489653356301557e-08,-6.830344325445304e-05,0.00879364233836033,0.0
0.128,-0.8433882290382089,-0.0012327700832025083,-0.00012894220620892797,1.0593872916855289e-08,-8.454095544493878e-05,0.0,0.8433882290382089
0.129,0.04645419545815632,-0.0011863158877443518,-0.00013012852209087384,1.0711166100428065e-08,-9.887179711206494e-05,0.04645419545815632,0.0
0.13,0.7372030922352357,-0.0004491127955091161,-0.00013057763488382907,1.0759061385228058e-08,-0.00010664422249756858,0.7372030922352357,0.0
0.131,0.6425649820229369,0.0001934521865138208,-0.000130384182698467,1.0737951816036434e-08,-0.00010912034448371877,0.6425649820229369,0.0
0.132,0.18104628826686842,0.00037449847478068923,-0.00013000968422666114,1.0690748750411135e-08,-0.00012604341253439434,0.18104628826686842,0.0
0.133,0.3473435510662224,0.0007218420258469116,-0.00012928784220550134,1.060848866218607e-08,-0.00011395857467095866,0.3473435510662224,0.0
0.134,-0.5774807906663992,0.00014436123518051238,-0.00012914348097099095,1.0594579107690422e-08,-9.635242106219035e-05,0.0,0.5774807906663992
0.135,0.7552650895015456,0.000899626324682058,-0.0001282438546522175,1.0491471853297056e-08,-0.00011461120221836154,0.7552650895015456,0.0
0.136,0.5405801544725217,0.0014402064791545796,-0.00012680364818236996,1.0327740131705409e-08,-0.00011368628340045608,0.5405801544725217,0.0
0.137,0.17359045952146035,0.0016137969386760401,-0.00012518985125301388,1.0154301345149299e-08,-0.00010747249714841982,0.17359045952146035,0.0
0.138,-0.73929588552589,0.00087450105315015,-0.00012431535020692225,1.0043191699782939e-08,-0.0001270549020667929,0.0,0.73929588552589
0.139,0.4777382849710994,0.0013522393381212494,-0.00012296311087734983,9.891138764802049e-09,-0.00011244528317936037,0.4777382849710994,0.0
0.14,-0.7911738395049572,0.0005610654986162922,-0.00012240204538250334,9.826098747093273e-09,-0.00011592232638586077,0.0,0.7911738395049572
0.14100000000000001,0.6958133330400311,0.0012568788316563234,-0.00012114516656239702,9.655705340550467e-09,-0.00013556868233686474,0.6958133330400311,0.0
0.14200000000000002,0.5962228507331846,0.001853101682389508,-0.00011929206489822138,9.395889464222643e-09,-0.00014020594749233187,0.5962228507331846,0.0
0.14300000000000002,-0.823996597959104,0.0010291050844304039,-0.00011826295982362692,9.253606481233148e-09,-0.00013825894517035658,0.0,0.823996597959104
0.14400000000000002,0.033043231625677905,0.0010621483160560819,-0.00011720081151802025,9.104617697516597e-09,-0.0001402711673623442,0.033043231625677905,0.0
0.145,-0.31867867604148503,0.0007434696400145968,-0.00011645734188530295,9.000451318945857e-09,-0.00014010845003637276,0.0,0.31867867604148503
0.146,0.8339196260860355,0.0015773892661006324,-0.00011487995263682337,8.764674855804271e-09,-0.00014947259315539085,0.8339196260860355,0.0
0.147,0.24585238055253367,0.001823241646653166,-0.00011305671100750222,8.5132769914947e-09,-0.00013788510457056483,0.24585238055253367,0.0
0.148,-0.7803208852843377,0.0010429207613688284,-0.00011201379025702033,8.362583830937878e-09,-0.00014449147688209228,0.0,0.7803208852843377
0.149,0.2536695724132334,0.0012965903337820617,-0.00011071719993942334,8.157716005183269e-09,-0.00015800505469562307,0.2536695724132334,0.0
0.15,-0.041391954161543065,0.0012551983796205187,-0.00010946200157592139,7.956559337956368e-09,-0.0001602588653347076,0.0,0.041391954161543065
0.151,0.008890612961353517,0.0012640889925818722,-0.00010819791260187626,7.740077969465774e-09,-0.00017125484900126035,0.008890612961353517,0.0
0.152,-0.5959118324362724,0.0006681771601455997,-0.00010752973545254438,7.619865802129876e-09,-0.00017991062124632424,0.0,0.5959118324362724
0.153,-0.049895672702274574,0.0006182814874433251,-0.00010691145397327917,7.519303642468986e-09,-0.0001626478588581246,0.0,0.049895672702274574
0.154,-0.07761082859673918,0.0005406706588465859,-0.00010637078332035644,7.439267937294213e-09,-0.0001480304213988929,0.0,0.07761082859673918
0.155,-0.22712918557331307,0.00031354147327327287,-0.0001060572418514423,7.3869846841071286e-09,-0.00016675067857390677,0.0,0.22712918557331307
0.156,0.7625021356711359,0.0010760436089444088,-0.00010498119825846796,7.201595988747466e-09,-0.0001722873448025716,0.7625021356711359,0.0
0.157,0.6376382072567319,0.0017136818162011406,-0.00010326751646911571,6.898246497934767e-09,-0.00017701622875907524,0.6376382072567319,0.0
0.158,-0.7134683981527539,0.001000213418048387,-0.00010226730306569614,6.7271795962647326e-09,-0.00017103040152951655,0.0,0.7134683981527539
0.159,0.013379506761019178,0.001013592924809406,-0.00010125371015362676,6.566473678390321e-09,-0.0001585507501228305,0.013379506761019178,0.0
0.16,0.23960565093654607,0.001253198575745952,-0.00010000051159426176,6.3638479561997405e-09,-0.00016168684436369696,0.23960565093654607,0.0
0.161,0.6809292350849123,0.0019341278108308644,-9.8066383814733e-05,6.015875925462413e-09,-0.00017991160184240864,0.6809292350849123,0.0
0.162,-0.6150362215246306,0.001319091589306234,-9.674729224805673e-05,5.771536047741157e-09,-0.00018523344481867162,0.0,0.6150362215246306
0.163,0.9614547529158661,0.0022805463422220997,-9.446674594546428e-05,5.34638370163098e-09,-0.0001864256563006661,0.9614547529158661,0.0
0.164,0.21714556397007523,0.0024976919061921754,-9.196905407415023e-05,4.928975465173932e-09,-0.00016711758458484935,0.21714556397007523,0.0
0.165,0.4045553505610173,0.0029022472567531927,-8.90668068633312e-05,4.412618447406286e-09,-0.00017791627480749205,0.4045553505610173,0.0
0.166,0.735730950129881,0.0036379782068830737,-8.54288287051804e-05,3.817157364983652e-09,-0.0001636791237382447,0.735730950129881,0.0
0.167,-0.006856593829192237,0.0036311216130538817,-8.179770714684492e-05,3.1867778234270335e-09,-0.00017360463567423927,0.0,0.006856593829192237
0.168,-0.8024918322698771,0.0028286297807840048,-7.896907741415265e-05,2.665177019467e-09,-0.00018440052157391528,0.0,0.8024918322698771
0.169,-0.6222170887341485,0.0022064126920498563,-7.676266476288387e-05,2.240960421365697e-09,-0.0001922653011575914,0.0,0.6222170887341485
0.17,0.10438360645202094,0.0023107962985018772,-7.445186850356291e-05,1.8154275227246896e-09,-0.0001841498972981481,0.10438360645202094,0.0
0.171,-0.6708557703732778,0.0016399405281285996,-7.281192800663171e-05,1.4955466798576618e-09,-0.00019505636906264734,0.0,0.6708557703732778
0.17200000000000001,0.1617541089630179,0.0018016946370916175,-7.10102333981138e-05,1.1746695050105182e-09,-0.00017809742557785475,0.1617541089630179,0.0
0.17300000000000001,-0.8238552495288465,0.0009778393875627708,-7.003239402292301e-05,1.019120051601788e-09,-0.00015907464563526613,0.0,0.8238552495288465
0.17400000000000002,-0.778260993167615,0.00019957839439515592,-6.983281563051664e-05,9.909449688795672e-10,-0.0001411730107419487,0.0,0.778260993167615
0.17500000000000002,-0.3219149071838614,-0.0001223365127887055,-6.995515214175219e-05,1.010438897055178e-09,-0.00015934677075335878,0.0,0.3219149071838614
0.176,0.018323583041261138,-0.00010401292974744436,-7.005916507025304e-05,1.0265424634670552e-09,-0.00015482273708963446,0.018323583041261138,0.0
0.177,-0.15471890033993563,-0.00025873183008738,-7.031789689662402e-05,1.0703956084130828e-09,-0.00016949265631980594,0.0,0.15471890033993563
0.178,-0.5426478114705882,-0.0008013796415579682,-7.111927652852463e-05,1.1948079565625897e-09,-0.00015524770308289481,0.0,0.5426478114705882
0.179,-0.1797738596323113,-0.0009811535011902794,-7.210043001898439e-05,1.3399168250737817e-09,-0.00014789619449368056,0.0,0.1797738596323113
0.18,-0.9962521874845436,-0.001977405688674823,-7.40778356862598e-05,1.6308302675416906e-09,-0.00014711874512320504,0.0,0.9962521874845436
0.181,-0.3428146843187938,-0.002320220372993617,-7.639805603643238e-05,1.956252571731293e-09,-0.00014025491244034453,0.0,0.3428146843187938
0.182,0.9691814813262587,-0.0013510388916673582,-7.774909491740537e-05,2.1262437121388782e-09,-0.00012582253694142325,0.9691814813262587,0.0
0.183,0.7663700790353414,-0.0005846688126320168,-7.833376372572117e-05,2.197286784541909e-09,-0.00012150994040204735,0.7663700790353414,0.0
0.184,0.6809958835101524,9.632707087813564e-05,-7.823743665569687e-05,2.1844611768069625e-09,-0.00013314645255919452,0.6809958835101524,0.0
0.185,0.09462331586325057,0.0001909503867413862,-7.804648627063714e-05,2.1591190061235953e-09,-0.00013271599597273126,0.09462331586325057,0.0
0.186,-0.2803386078397547,-8.938822109836853e-05,-7.813587449090452e-05,2.171307570696594e-09,-0.00013635537726336164,0.0,0.2803386078397547
0.187,-0.32646659908811015,-0.0004158548201864787,-7.855172930666057e-05,2.232010328429075e-09,-0.0001459710336430185,0.0,0.32646659908811015
0.188,0.47943214089654296,6.357732071006428e-05,-7.848815198649235e-05,2.2237098921438343e-09,-0.00013055656036016275,0.47943214089654296,0.0
0.189,-0.4093674659005129,-0.0003457901451904486,-7.883394212951042e-05,2.262470410928455e-09,-0.00011209260704767207,0.0,0.4093674659005129
0.19,-0.9519832419482579,-0.0012977733871387066,-8.013171550951094e-05,2.3985860896693476e-09,-0.00010488401159971123,0.0,0.9519832419482579
