simout1,simout2,simout3,simout4,simout5,simout6,simout7,simout8
0.10300000000000001,0.27636649319543083,0.008673490735017077,0.00020044720825300902,2.016716465615542e-09,1.3680634103290534e-05,0.27636649319543083,0.0
0.10400000000000001,0.9014795401004454,0.009574970275117523,0.00021002217852797753,1.963300103908857e-09,-5.5787496119726786e-06,0.9014795401004454,0.0
0.105,0.21566632654102458,0.009790636601658546,0.00021981281512960778,1.986840125775137e-09,2.4043402716341487e-06,0.21566632654102458,0.0
0.106,0.16366336148358873,0.009954299963142135,0.00022976711509272753,2.0079464447262583e-09,2.1203217734333467e-06,0.16366336148358873,0.0
0.107,-0.5457652690617607,0.009408534694080374,0.0002391756497862274,1.9034317228925105e-09,-1.1108501507854953e-05,0.0,0.5457652690617607
0.108,-0.3689915067307483,0.009039543187349626,0.00024821519297186536,1.7275198705396678e-09,-1.9460259077043324e-05,0.0,0.3689915067307483
0.109,0.7366632457684903,0.009776206433118115,0.0002579913994012362,1.4568384168655135e-09,-2.768778007712397e-05,0.7366632457684903,0.0
0.11,0.9862726292732484,0.010762479062391365,0.0002687538784628943,1.3312060890441218e-09,-1.1673177443220975e-05,0.9862726292732484,0.0
0.111,-0.26147272598675175,0.010501006336404613,0.00027925488479918015,1.3811584724031152e-09,4.756913933668262e-06,0.0,0.26147272598675175
0.112,0.2245468372441375,0.01072555317364875,0.000289980437970453,1.6069134117584661e-09,2.104832596668954e-05,0.2245468372441375,0.0
0.113,-0.17700400090379387,0.010548549172744956,0.00030052898714205434,1.7622404772090068e-09,1.4724969558608446e-05,0.0,0.17700400090379387
0.114,0.984907450342821,0.011533456623087777,0.00031206244376391797,1.9302801210947605e-09,1.456975557139703e-05,0.984907450342821,0.0
0.115,-0.37608197379886166,0.011157374649288915,0.0003232198184129824,2.001057919935918e-09,6.3435889773713704e-06,0.0,0.37608197379886166
0.116,0.4576119755839163,0.011614986624872831,0.0003348348050378549,2.0036771837919573e-09,2.2550726407471502e-07,0.4576119755839163,0.0
0.117,-0.38985444901953303,0.0112251321758533,0.0003460599372117304,1.7929588899214844e-09,-1.8772010037986968e-05,0.0,0.38985444901953303
0.11800000000000001,0.017328945646295946,0.011242461121499596,0.000357302398327006,1.4188667660285962e-09,-3.327493152246927e-05,0.017328945646295946,0.0
0.11900000000000001,-0.21643597880232868,0.011026025142697267,0.0003683284234585509,9.229500002191857e-10,-4.497693044941634e-05,0.0,0.21643597880232868
0.12,-0.6171610326107362,0.01040886411008653,0.0003787372875647073,6.36914196005912e-10,-2.748002099211726e-05,0.0,0.6171610326107362
0.121,-0.28322201134555414,0.010125642098740976,0.0003888629296526679,1.6967009526522564e-10,-4.6144639159683795e-05,0.0,0.28322201134555414
0.122,-0.49489894399388135,0.009630743154747094,0.0003984936727928646,-3.597285226318732e-10,-5.496965391531218e-05,0.0,0.49489894399388135
0.123,-0.7061327531389598,0.008924610401608135,0.0004074182831867999,-7.298010921552729e-10,-4.1466523800609914e-05,0.0,0.7061327531389598
0.124,0.5477277109329519,0.009472338112541086,0.0004168906212865668,-1.221738837023521e-09,-5.1934141206179746e-05,0.5477277109329519,0.0
0.125,0.02236649083284581,0.009494704603373932,0.0004263853258815249,-1.6215036033955811e-09,-4.210397091744355e-05,0.02236649083284581,0.0
0.126,-0.0701577717123738,0.009424546831661558,0.000435809872695172,-2.2042177790803014e-09,-6.182941062994973e-05,0.0,0.0701577717123738
0.127,-0.2595229381428623,0.009165023893518698,0.0004449748965797973,-2.6079713378448e-09,-4.4053737730091513e-05,0.0,0.2595229381428623
0.128,-0.052341530438639206,0.009112682363080058,0.0004540875789356151,-2.971780356992921e-09,-3.9923373245042956e-05,0.0,0.052341530438639206
0.129,0.3835911106916874,0.009496273473771745,0.00046358385239459864,-3.5017480901148985e-09,-5.580796876383385e-05,0.3835911106916874,0.0
0.13,0.09300035931472217,0.009589273833086468,0.0004731731262205856,-3.8707440521020536e-09,-3.848007351766804e-05,0.09300035931472217,0.0
0.131,0.44468502866220927,0.010033958861748677,0.0004832070850785821,-4.145150778265264e-09,-2.7347802594996123e-05,0.44468502866220927,0.0
0.132,-0.579919835097126,0.00945403902665155,0.0004926611240975089,-4.527329393337298e-09,-4.042490348291762e-05,0.0,0.579919835097126
0.133,0.7455845513409327,0.010199623577992483,0.0005028607476622616,-5.047023098523207e-09,-5.09522436231967e-05,0.7455845513409327,0.0
0.134,0.37755691971927763,0.010577180497711761,0.0005134379281405928,-5.687323148008296e-09,-6.053598593828335e-05,0.37755691971927763,0.0
0.135,-0.9030354351686614,0.0096741450625431,0.0005231120731924591,-6.14183048674194e-09,-4.698165429218503e-05,0.0,0.9030354351686614
0.136,0.018325989772975504,0.009692471052316074,0.0005328045442283824,-6.705542868477384e-09,-5.8159821062198574e-05,0.018325989772975504,0.0
0.137,0.418039445783019,0.010110510498099095,0.0005429150547187287,-7.1014824933941705e-09,-3.916119023786492e-05,0.418039445783019,0.0
0.138,0.2177928954169146,0.01032830339351601,0.000553243358102846,-7.542101315047755e-09,-4.266129731082973e-05,0.2177928954169146,0.0
0.139,0.5464953267556387,0.01087479872027165,0.00056411815681345,-8.000652203561128e-09,-4.2166379391875516e-05,0.5464953267556387,0.0
0.14,-0.35314814463603317,0.010521650575635614,0.0005746398073745268,-8.554155827890029e-09,-5.260615913874889e-05,0.0,0.35314814463603317
0.14100000000000001,-0.08923037247138854,0.010432420203164228,0.0005850722275720823,-8.896244805168862e-09,-3.279095077443113e-05,0.0,0.08923037247138854
0.14200000000000002,-0.3837900807307135,0.010048630122433514,0.0005951208576933621,-9.048522916238942e-09,-1.5154116453739119e-05,0.0,0.3837900807307135
0.14300000000000002,0.15535354750952624,0.010203983669943038,0.000605324841362227,-9.196847405165459e-09,-1.4535939465352751e-05,0.15535354750952624,0.0
0.14400000000000002,0.03280012983930991,0.010236783799782347,0.0006155616251614695,-9.301986560607664e-09,-1.0270721498122225e-05,0.03280012983930991,0.0
0.145,-0.2955511389003007,0.009941232660882047,0.000625502857822056,-9.378635036154584e-09,-7.710158102353406e-06,0.0,0.2955511389003007
0.146,-0.8599280442617911,0.009081304616620257,0.0006345841624360844,-9.595601809153153e-09,-2.3891586306016685e-05,0.0,0.8599280442617911
0.147,0.06926382865598768,0.009150568445276244,0.000643734730874757,-9.943245884755342e-09,-3.799152782309177e-05,0.06926382865598768,0.0
0.148,-0.6935529821641546,0.008457015463112089,0.0006521917463337151,-1.0208312612881717e-08,-3.13428217467434e-05,0.0,0.6935529821641546
0.149,-0.19015925935115563,0.008266856203760935,0.000660458602530851,-1.0539274263836124e-08,-4.003476568181369e-05,0.0,0.19015925935115563
0.15,0.23637326232576372,0.008503229466086698,0.0006689618319915483,-1.0842018822905817e-08,-3.560347987092253e-05,0.23637326232576372,0.0
0.151,-0.18977616374442174,0.008313453302342275,0.0006772752852850718,-1.1224940942397255e-08,-4.606053654249215e-05,0.0,0.18977616374442174
0.152,-0.8445451696184763,0.007468908132723799,0.0006847441934140607,-1.1461141022322069e-08,-3.1624445737833193e-05,0.0,0.8445451696184763
0.153,0.6531896353935802,0.00812209776811738,0.0006928662911787158,-1.1698296323129553e-08,-2.9198774456042154e-05,0.6531896353935802,0.0
0.154,-0.34943353875204375,0.007772664229365336,0.0007006389554032451,-1.1972482397084964e-08,-3.527568745043605e-05,0.0,0.34943353875204375
0.155,0.6401458150216379,0.008412810044386975,0.0007090517654395089,-1.2342181910112404e-08,-4.394483070411119e-05,0.6401458150216379,0.0
0.156,-0.3754446722210627,0.008037365372165912,0.0007170891308040086,-1.2693224674419834e-08,-4.3676347679144996e-05,0.0,0.3754446722210627
0.157,0.597643137315532,0.008635008509481444,0.0007257241393077596,-1.3007811319269855e-08,-3.64315384952066e-05,0.597643137315532,0.0
0.158,-0.37276234134242303,0.008262246168139023,0.0007339863854747064,-1.314817274307623e-08,-1.6988288772415167e-05,0.0,0.37276234134242303
0.159,-0.8066789118472462,0.007455567256291776,0.000741441952730966,-1.3170053582198695e-08,-2.934832236142949e-06,0.0,0.8066789118472462
0.16,-0.7521131235817862,0.00670345413270999,0.0007481454068622307,-1.3309253381409236e-08,-2.0765384004241974e-05,0.0,0.7521131235817862
0.161,0.6828112799255401,0.007386265412635529,0.0007555316722747438,-1.3351771965180892e-08,-5.7564386596715525e-06,0.6828112799255401,0.0
0.162,0.5773257509763114,0.00796359116361184,0.0007634952634377398,-1.345081551812468e-08,-1.2437046416810463e-05,0.5773257509763114,0.0
0.163,-0.024167552857008,0.007939423610754833,0.0007714346870471571,-1.3596548812313374e-08,-1.8355651662101176e-05,0.0,0.024167552857008
0.164,0.7090926953668879,0.00864851630612172,0.0007800832033507988,-1.3803665644432056e-08,-2.3948250174642712e-05,0.7090926953668879,0.0
0.165,0.590759808275664,0.009239276114397385,0.0007893224794609264,-1.4084552408578208e-08,-3.040138217665331e-05,0.590759808275664,0.0
0.166,0.6181977508235803,0.009857473865220965,0.000799179953324342,-1.4273214644021398e-08,-1.9139004377211068e-05,0.6181977508235803,0.0
0.167,-0.46176849208188653,0.009395705373139076,0.000808575658697026,-1.4365682130645507e-08,-9.841462982646512e-06,0.0,0.46176849208188653
0.168,-0.9638266066046428,0.008431878766534433,0.0008170075374633422,-1.430501190081677e-08,7.195339438472167e-06,0.0,0.9638266066046428
0.169,-0.8803099297898798,0.0075515688367445545,0.0008245591063000656,-1.432284329556167e-08,-2.361283480348154e-06,0.0,0.8803099297898798
0.17,-0.3567528006289302,0.007194816036115624,0.0008317539223361699,-1.433563591590593e-08,-1.7780330004343657e-06,0.0,0.3567528006289302
0.171,-0.5058195134385264,0.006688996522677098,0.0008384429188588394,-1.4325589658093513e-08,1.5019080632441076e-06,0.0,0.5058195134385264
0.17200000000000001,-0.2679688921181127,0.006421027630558985,0.0008448639464892903,-1.4362846164749728e-08,-5.802265431644082e-06,0.0,0.2679688921181127
0.17300000000000001,-0.8437200756060843,0.005577307554952901,0.0008504412540441326,-1.4397968790388642e-08,-6.297415965156036e-06,0.0,0.8437200756060843
0.17400000000000002,0.2297874139366176,0.005807094968889519,0.0008562483490115291,-1.4529652272594603e-08,-2.2676309397851636e-05,0.2297874139366176,0.0
0.17500000000000002,0.7800590957702034,0.006587154064659722,0.0008628355030761432,-1.4554153420461014e-08,-3.7195346618529613e-06,0.7800590957702034,0.0
0.176,0.10478347223387496,0.006691937536893596,0.0008695274406126913,-1.4486152425503567e-08,1.0161630257861528e-05,0.10478347223387496,0.0
0.177,-0.9317481189432146,0.005760189417950381,0.0008752876300302925,-1.4422722850690644e-08,1.10117168398214e-05,0.0,0.9317481189432146
0.178,0.6527152386537978,0.006412904656604179,0.0008817005346868366,-1.4394966739986975e-08,4.328165190351302e-06,0.6527152386537978,0.0
0.179,0.9978313429226537,0.007410735999526832,0.0008891112706861137,-1.433412003522784e-08,8.210615620864434e-06,0.9978313429226537,0.0
0.18,-0.9158487228253234,0.0064948872767015085,0.0008956061579625206,-1.427226250428519e-08,9.5240345687723e-06,0.0,0.9158487228253234
0.181,-0.6384112572343386,0.00585647601946717,0.0009014626339809915,-1.4164235275684466e-08,1.844577323423906e-05,0.0,0.6384112572343386
0.182,0.7484687045024176,0.006604944723969588,0.0009080675787046979,-1.4105274849722769e-08,8.926709976619623e-06,0.7484687045024176,0.0
0.183,0.8732651899251029,0.007478209913894691,0.0009155457886170685,-1.3954293338621976e-08,2.0189525681877916e-05,0.8732651899251029,0.0
0.184,-0.9005433745100413,0.00657766653938465,0.0009221234551564191,-1.3933132675578793e-08,3.217047096643794e-06,0.0,0.9005433745100413
0.185,-0.41406936234393954,0.00616359717704071,0.0009282870523334,-1.3960306822894525e-08,-4.408812992685929e-06,0.0,0.41406936234393954
0.186,-0.29086052246545546,0.005872736654575255,0.0009341597889879587,-1.3946355261367572e-08,2.3756490964221095e-06,0.0,0.29086052246545546
0.187,0.4259692901129999,0.006298705944688255,0.0009404584949324528,-1.3896901453387941e-08,7.85142351689628e-06,0.4259692901129999,0.0
0.188,-0.5073723171576687,0.005791333627530586,0.0009462498285599248,-1.3870842760488535e-08,4.4996014002054284e-06,0.0,0.5073723171576687
0.189,0.8395388022291752,0.00663087242975976,0.0009528807009880411,-1.3723209580390038e-08,2.2264518232639848e-05,0.8395388022291752,0.0
0.19,-0.9386120622919569,0.005692260367467803,0.0009585729613526707,-1.3543458136588137e-08,3.157821888455503e-05,0.0,0.9386120622919569
0.191,-0.42495571750319616,0.005267304649964607,0.0009638402659983161,-1.3330146927372862e-08,4.049722266871632e-05,0.0,0.42495571750319616
0.192,-0.5897372464884674,0.004677567403476139,0.000968517833399201,-1.3174449074260074e-08,3.328607365996093e-05,0.0,0.5897372464884674
0.193,-0.8516471208380412,0.0038259202826380983,0.0009723437536786919,-1.3019267023625712e-08,4.056071198898798e-05,0.0,0.8516471208380412
0.194,-0.743662126143483,0.003082258156494615,0.0009754260118311046,-1.2860639501993017e-08,5.146470984867913e-05,0.0,0.743662126143483
